"state_code","State.Name","County.Name","Tenure","Housing.cost.burden.is.greater.than.30..but.less.than.or.equal.to.50.","Housing.cost.burden.is.greater.than.50.","Housing.cost.burden.is.less.than.or.equal.to.30.","Housing.cost.burden.not.computed..household.has.no.negative.income.","Total.Households","Chronically Homeless","Chronically Homeless Individuals","Chronically Homeless People in Families","Homeless Individuals","Homeless People in Families","Homeless Veterans","Sheltered Chronically Homeless","Sheltered Chronically Homeless Individuals","Sheltered Chronically Homeless People in Families","Sheltered Homeless","Sheltered Homeless Individuals","Sheltered Homeless People in Families","Sheltered Homeless Veterans","Total Homeless","Unsheltered Chronically Homeless","Unsheltered Chronically Homeless Individuals","Unsheltered Chronically Homeless People in Families","Unsheltered Homeless","Unsheltered Homeless Individuals","Unsheltered Homeless People in Families","Unsheltered Homeless Veterans"
"IL","Illinois","Washington County","Renter occupied","198","119","771","19","1,107",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Wayne County","Owner occupied","631","389","4,475","75","5,570",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Wayne County","Renter occupied","247","245","1,123","55","1,670",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","White County","Owner occupied","308","340","4,328","49","5,025",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","White County","Renter occupied","218","175","869","24","1,286",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Whiteside County","Owner occupied","2,000","1,149","14,545","95","17,789",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Whiteside County","Renter occupied","1,273","994","3,389","165","5,821",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Will County","Owner occupied","41,155","24,035","121,375","770","187,335",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Will County","Renter occupied","7,920","8,324","17,580","560","34,384",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Williamson County","Owner occupied","2,160","1,320","15,735","149","19,364",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Williamson County","Renter occupied","1,615","1,527","4,044","235","7,421",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Winnebago County","Owner occupied","12,885","7,440","56,965","715","78,005",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Winnebago County","Renter occupied","7,635","8,865","16,644","1,845","34,989",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Woodford County","Owner occupied","1,312","623","9,853","18","11,806",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Woodford County","Renter occupied","514","347","1,400","10","2,271",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","St. Clair County","Renter occupied","7,344","7,830","17,110","1,410","33,694",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Saline County","Owner occupied","975","573","6,105","29","7,682",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Saline County","Renter occupied","460","564","1,638","84","2,746",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Sangamon County","Owner occupied","7,105","3,770","47,375","170","58,420",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Sangamon County","Renter occupied","4,558","5,985","12,954","500","23,997",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Schuyler County","Owner occupied","236","138","2,033","39","2,446",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Schuyler County","Renter occupied","37","79","508","0","624",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Scott County","Owner occupied","131","67","1,398","8","1,604",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Scott County","Renter occupied","37","38","476","4","555",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Shelby County","Owner occupied","810","487","5,878","49","7,224",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Shelby County","Renter occupied","256","274","1,185","44","1,759",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Stark County","Owner occupied","186","110","1,592","23","1,911",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Stark County","Renter occupied","56","62","357","0","475",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Stephenson County","Owner occupied","1,819","1,240","10,884","80","14,023",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Stephenson County","Renter occupied","1,453","1,309","2,645","109","5,516",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Tazewell County","Owner occupied","4,650","2,479","34,905","215","42,249",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Tazewell County","Renter occupied","2,239","2,012","7,515","170","11,936",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Union County","Owner occupied","444","299","4,250","34","5,027",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Union County","Renter occupied","266","317","1,068","100","1,751",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Vermilion County","Owner occupied","2,245","1,579","18,749","180","22,753",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Vermilion County","Renter occupied","1,763","2,009","4,959","490","9,221",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Wabash County","Owner occupied","382","276","3,125","4","3,787",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Wabash County","Renter occupied","169","64","688","50","971",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Richland County","Renter occupied","181","204","1,092","65","1,542",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Rock Island County","Owner occupied","5,385","3,359","34,195","185","43,124",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Rock Island County","Renter occupied","3,609","3,260","10,014","510","17,393",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","St. Clair County","Owner occupied","10,225","6,685","52,319","555","69,784",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Putnam County","Owner occupied","203","156","1,579","4","1,942",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Putnam County","Renter occupied","89","74","386","0","549",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Randolph County","Owner occupied","943","498","7,653","64","9,158",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Pulaski County","Renter occupied","137","108","316","8","569",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Richland County","Owner occupied","493","386","4,205","45","5,129",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IL","Illinois","Randolph County","Renter occupied","582","588","1,634","70","2,874",2563,11980,163,40225,32445,1081,1483,7262,90,58799,28780,30019,765,72670,1080,4718,73,13871,11445,2426,316
"IN","Indiana","Steuben County","Renter occupied","574","480","1,927","4","2,985",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Sullivan County","Owner occupied","542","382","5,194","4","6,122",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Steuben County","Owner occupied","1,593","819","8,514","65","10,991",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Spencer County","Owner occupied","743","257","5,697","54","6,751",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Spencer County","Renter occupied","215","217","862","45","1,339",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Starke County","Owner occupied","1,104","832","5,168","104","7,208",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Starke County","Renter occupied","307","445","1,043","55","1,850",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Perry County","Renter occupied","334","219","1,037","84","1,674",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Pike County","Owner occupied","629","264","3,485","30","4,408",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Pike County","Renter occupied","138","180","660","4","982",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Porter County","Owner occupied","6,059","3,969","37,190","255","47,473",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Porter County","Renter occupied","2,730","3,145","7,715","340","13,930",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Posey County","Owner occupied","959","414","7,093","30","8,496",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Posey County","Renter occupied","219","405","903","4","1,531",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Pulaski County","Owner occupied","418","330","3,219","45","4,012",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Pulaski County","Renter occupied","223","169","653","8","1,053",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Putnam County","Owner occupied","1,439","774","7,725","20","9,958",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Putnam County","Renter occupied","459","377","1,554","99","2,489",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Randolph County","Owner occupied","786","532","6,515","14","7,847",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Randolph County","Renter occupied","469","540","1,485","80","2,574",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Ripley County","Owner occupied","1,196","688","6,511","39","8,434",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Ripley County","Renter occupied","331","335","1,697","20","2,383",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Rush County","Owner occupied","685","343","3,899","0","4,927",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Rush County","Renter occupied","237","384","1,098","35","1,754",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","St. Joseph County","Owner occupied","9,430","5,355","56,370","314","71,469",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","St. Joseph County","Renter occupied","6,250","6,749","15,790","815","29,604",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Scott County","Owner occupied","1,000","579","5,150","65","6,794",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Scott County","Renter occupied","500","425","1,315","74","2,314",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Shelby County","Owner occupied","1,970","928","9,604","80","12,582",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Shelby County","Renter occupied","915","860","2,944","110","4,829",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Hendricks County","Renter occupied","1,923","1,467","5,389","109","8,888",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Henry County","Owner occupied","1,904","1,280","10,901","139","14,224",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Henry County","Renter occupied","909","994","2,353","344","4,600",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Howard County","Owner occupied","2,544","1,789","19,715","130","24,178",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Howard County","Renter occupied","2,250","2,375","5,244","175","10,044",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Huntington County","Owner occupied","1,314","624","9,250","35","11,223",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Huntington County","Renter occupied","419","634","1,875","79","3,007",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Sullivan County","Renter occupied","334","229","1,144","40","1,747",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Switzerland County","Owner occupied","494","401","2,375","15","3,285",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Switzerland County","Renter occupied","204","47","581","35","867",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Tippecanoe County","Owner occupied","4,675","2,359","28,425","95","35,554",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Tippecanoe County","Renter occupied","6,085","9,695","12,749","1,004","29,533",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Tipton County","Owner occupied","563","337","4,337","10","5,247",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Tipton County","Renter occupied","185","133","1,064","14","1,396",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Union County","Owner occupied","419","228","1,689","0","2,336",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Union County","Renter occupied","152","95","380","29","656",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
"IN","Indiana","Vanderburgh County","Owner occupied","5,659","3,213","38,214","305","47,391",602,3532,0,21199,13186,714,425,2107,0,28008,15920,12088,638,34385,177,1425,0,6377,5279,1098,76
